Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
UPLFXZLXSLLHMJ-LQFNOIFHNA-N,CHEMBL590526,1956,A,5.73,chembl20,607157,9606,EGFR,1260,C=1(C(O)=C(CN(C(NC=2C=CC=CC2)=O)CC3=CC=C(C=C3)O)C=C(C1)Cl)Cl
UPPGGRZNGRFDAU-MPIMZMORNA-N,CHEMBL1969561,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C(N(C(C)C)C)C=1N(N=NC1C=2C=C3C(NN=C3)=CC2)CC4=CC=CC=C4
UPPYTUNUGKDPSA-GPQMBLKYNA-N,CHEMBL1982610,1956,A,5.7,chembl20,809214,9606,EGFR,1260,IC=1C=2N(C=C(N2)C3=CC(Cl)=CC=C3)C(O)=NC1
UPTLDQNYFPKNGN-HCKMINDGNA-N,56673722,1956,A,5.19314,pubchem,620239,9606,EGFR,1260,BrC1=CC=C(S(=O)(=O)NC(=O)CC2=CC=C(F)C=C2)C=C1
UPVWXHAZXKGELN-QWOVJGMINA-N,CHEMBL80030,1956,A,6.64,chembl20,63767,9606,EGFR,1260,S(OC=1C=CC(C(C(CN(C)C)=C)=O)=CC1)(C=2C=CC(C(=O)O)=CC2)(=O)=O
UKGLEIJYSJCQAB-WKSRTHNTNA-N,71661339,1956,A,5.36381,pubchem,739693,9606,EGFR,1260,O1C(=C(C2=C(N[C@@H](C3=CC=CC=C3)CO)N=CN=C12)C4=CC(NC(=O)CCCCCN(C)C)=CC=C4)C5=CC=CC=C5
UKJQAMRNOQJBNJ-VQHVLOKHNA-N,CHEMBL1170459,1956,A,5.24,chembl20,642727,9606,EGFR,1260,C=1C=CC=C2C=C(C=CC12)/C=C/C(=O)OCCN3C(=CN=C3C)N(=O)=O
UKKCCABWWBKWOE-UHFFFAOYNA-N,CHEMBL133283,1956,A,5.0,chembl20,63602,9606,EGFR,1260,C1(=C(C=C(NCC2=C(C=CC(=C2)O)O)C=C1)O)C(=O)OC
UKKOZAHWQFYYRW-UCDOAVAPNA-N,CHEMBL476259,1956,A,7.06,chembl20,808858,9606,EGFR,1260,CCCN1CCC(CC1)C2=CC=C(NC3=NC(NC4=CC(F)=CC=C4C(N)=O)=C5C=CNC5=N3)C(OC)=C2
UKNWFYOHYKRONV-PJQSKVNONA-N,44564333,1956,A,8.44009,pubchem,345876,9606,EGFR,1260,O(C1=CC=C(NC2=NC=NC=3C2C(NC(=O)C=C)=CC3)C=C1)CC4=CC=CC=C4
UKQXWBMAVBHAKP-XBTAAFKLNA-N,CHEMBL53637,1956,A,8.8,chembl20,66576,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(C=C)=O)C2)N=CN1)NC3=CC(Cl)=CC=C3
UKUKMYNQIZPWGJ-BWBWOSRMNA-N,CHEMBL3234742,1956,A,7.37,chembl20,1338377,9606,EGFR,1260,C1(=C(C=C(C=C1)NC(C=2C=CC(=C(C2)NC(C3=CN=C(N=C3)N)=O)C)=O)C(F)(F)F)CN4CCN(CC4)C
UKUPIEIGJLWQAX-QXRPDJHGNA-N,CHEMBL169885,1956,A,5.9,chembl20,65110,9606,EGFR,1260,C=1(C(=O)OCCC23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)C(=CC=C(NCC5=C(C=CC(=C5)O)O)C1)O
SMFAJPHTYQUDOC-DZQCGVKKNA-N,CHEMBL355191,1956,A,6.35,chembl20,67061,9606,EGFR,1260,N1=CN=C2N(C3CCC3)C=C(C4=CC(=CC=C4)OC)C2=C1N
SMOPKEHQPPXRSH-BUDWKRKCNA-N,71556703,1956,A,8.1549,pubchem,1155502,9606,EGFR,1260,FC(F)(F)C=1C=C(C(=O)NC2=CC(=C(C=C2)C)C(=O)NC3=CN=C(NC4=CC(NC(=O)CNC(=O)C=C)=CC=C4)N=C3)C=CC1
SMPHSAOFBCCNMS-DJKKODMXNA-N,CHEMBL116547,1956,A,6.12,chembl20,63788,9606,EGFR,1260,C(\C(C1=CC(O)=C(C=C1)O)=O)(=C/C=2C=C(CSCC=3C=CC=CC3)C(=C(C2)OC)O)/C#N
SMPOMXVCIHTEMB-JQHVODBVNA-N,CHEMBL114446,1956,N,4.82,chembl20,753968,9606,EGFR,1260,C1(=C(C(=O)N)C=NC=2C1=CC(=C(OC)C2)OC)NC3=CC(Br)=CC=C3
SMQYZARSIZBTBL-UHFFFAOYNA-N,CHEMBL3237939,1956,N,4.99,chembl20,1338416,9606,EGFR,1260,N1(C(C(C(C2C(CCC=C12)=O)C=3C(=NN(C3Cl)C=4C=CC(=CC4)C)C)C#N)=N)C5=CN=CC=C5
SMRJCFJKLGDGNN-UHFFFAOYNA-N,CHEMBL1821870,1956,A,6.72,chembl20,766557,9606,EGFR,1260,C1(=C(C=C(C=C1)C=2CC(C=3C=CC(=CC3)Cl)N(N2)C=4SC=C(N4)C5=CC=C(C=C5)Cl)C)C
SMSOSQRBSNFBDH-HQWBRPTQNA-N,CHEMBL206782,1956,A,7.51,chembl20,350362,9606,EGFR,1260,C=1C=CC(COC=2C(=CC(=CC2)NC3=C(C=NC=N3)C#CC=4C=C(C=CC4)NC(CCCC(OC)=O)=O)Cl)=CC1F
SMUJOARBULKATQ-PKSOQXRJNA-N,CHEMBL589847,1956,N,4.76,chembl20,611747,9606,EGFR,1260,C1=C(C=CC(C(=O)NCC2=CC=CC=C2)=C1)N(CCCl)CCCl
SHJIAUOHYKFYCU-LILDFLRNNA-N,CHEMBL328955,1956,A,9.6,chembl20,66586,9606,EGFR,1260,C=1(C2=C(C=C(C=C2)N)N=CN1)NC=3C=C(Cl)C=CC3
SHJQCZLHSOJNAE-IGEZYMJANA-N,CHEMBL2029698,1956,N,4.58,chembl20,819893,9606,EGFR,1260,C1=NNC(=C1/C=N/N=C([C@@H](CC2=CC=CC=C2)C)C)C3=CC=CC=C3
SHKHWNUDFOMKAK-PJQSKVNONA-N,25026082,1956,A,8.52288,pubchem,670127,9606,EGFR,1260,ClC1=C(OC=2C=3CC(=O)NC3C=CC2)C=CC(NC4=NC=NC5=C4N(CCO)C=C5)=C1
SHMDVAIGKWZURP-JWWVHINCNA-N,CHEMBL500115,1956,A,7.09,chembl20,497284,9606,EGFR,1260,C1[C@@H](C[C@@H](C#CC=2SC3=C(C2)N=CN=C3NC=4C=CC(=C(C4)Cl)OCC5=CC=CC(=C5)F)N1)OS(C)(=O)=O
SHPFDGWALWEPGS-VEORKLDJNA-N,CHEMBL1908396,1956,A,5.7,chembl20,774479,9606,EGFR,1260,C1=C(C(=CC2=NC=CC(=C12)OC=3C=CC(=C(C3)OC)NC(NC(C=4SC=CN4)C)=O)OC)OC
SHPUVHYBHKPKPR-QMXPUCKQNA-N,CHEMBL1830267,1956,N,4.76,chembl20,768754,9606,EGFR,1260,C=1C=C(/C=C/C(=N/NC(N)=S)/C2=CC=CC=C2)C=CC1C
SIBSADYFORJTDQ-UYBDAZJANA-N,CHEMBL92936,1956,A,7.17,chembl20,66586,9606,EGFR,1260,C=1(N(=O)=O)C=C2C(=NC=NC2=CC1NC)NC=3C=C(Br)C=CC3
SICWSDCDEMWYSE-UHFFFAOYNA-N,CHEMBL453737,1956,A,5.77,chembl20,512722,9606,EGFR,1260,C1(=C(C=C2C(=C1)C(OC3=C(C=C(C=C3)C4C=NC(N(C)C4=O)=NC=5C=CC(=CC5)F)F)=CC=N2)OCCCN6CCOCC6)OC
SIHPKLUMSSJTTA-ORKIEBPJNA-N,CHEMBL3218346,1956,A,9.0,chembl20,1330690,9606,EGFR,1260,N1=CN=C(C=C1NC2=CC=CC(=C2)Br)NC3=CC=CC(=C3)NC(=O)C=C
SIIYWGTUMQUUKJ-LNNLXFCONA-N,CHEMBL1972659,1956,A,5.7,chembl20,809214,9606,EGFR,1260,OC=1C(=C2C(C(=NNC(=O)CC=3C=4C(C=CC3)=CC=CC4)CCC2)=CC1)C
SIMNHPGTUXYIRW-HHJLXLRLNA-N,44442733,1956,A,7.19382,pubchem,309618,9606,EGFR,1260,O(C=1C=C2C(N[C@H]3[C@@H](C3)C4=CC=CC=C4)=C(C=NC2=CC1OC)C#N)CCN5CCOCC5
SINHNCOFBIYLPM-HKZSAXFUNA-N,CHEMBL299622,1956,A,9.12,chembl20,63759,9606,EGFR,1260,C=12C(=NC=NC1C=NC(=N2)NC)NC3=CC(Br)=CC=C3
SIQBJLBTFVYUHE-XXSHIHSSNA-N,CHEMBL2283252,1956,N,4.88,chembl20,922237,9606,EGFR,1260,C1=CC=CC(=C1)/C=C/C(NC=2C=C(C=C(C2)F)F)=O
SKHNDANTAUGBJJ-CYSPOYASNA-N,CHEMBL117326,1956,A,6.25,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(C(CN(C)C)=C)=O)OCC)NC3=CC(Cl)=C(C=C3)F
SKJFTWBCHDIBAC-UHFFFAOYNA-N,44442168,1956,A,7.82391,pubchem,309841,9606,EGFR,1260,O(C=1C=C2C(N=CN=C2C#CCOC3=CC=CC=C3)=CC1OC)C
SKKIJQLGOTXDRV-FHGMOFAHNA-N,CHEMBL1254199,1956,N,4.27,chembl20,661840,9606,EGFR,1260,C=1C(=CC=CC1N(C2=NC(N)=NC=3NC(=CC23)CC4=CC=CC=C4)C)Br
SKPDUMIEGIXXAE-UHFFFAOYNA-N,CHEMBL1173023,1956,N,4.69,chembl20,642443,9606,EGFR,1260,C1C(C2=CC(=C(C=C2)C)C)=NN(C(C)=O)C1C3=CC=C(C=C3)Br
SKVRXSQMWRQQNF-MPIMZMORNA-N,11326156,1956,A,7.4318,pubchem,288400,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC3=C2C=C(N/N=N/CCN(C)C)C=C3)C=CC1
SFJYOSIAYPFZDP-VDDAFCAXNA-N,CHEMBL323970,1956,A,5.11,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)OC)OC)NC=3C=C(C(=O)N)C=CC3
SFLDOYMGTGAPKO-FCXNDASNNA-N,CHEMBL497184,1956,A,6.94,chembl20,497284,9606,EGFR,1260,C1[C@@H](C[C@@H](C#CC2=CC3=C(S2)C(NC=4C=CC(=C(C4)Cl)OCC5=CC=CC(=C5)F)=NC=N3)N1)OCC
SFOMBJIIZPCRJH-UHFFFAOYNA-N,460748,1956,N,,pubchem,1731,9606,EGFR,1260,O=C1N(C(=O)N=C2N(N=C(N=C21)C=3C=CC=CC3)C)C
SFPWNTQWFFNJIH-ALMNJQNZNA-N,CHEMBL1965988,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C=2C(C(C3=CC=C(NC(=O)NC4=CC(=CC=C4)C)C=C3)=C1)=C(N=CC2C#CCN)N
SFSJABJVSLHBAD-DZQCGVKKNA-N,CHEMBL352954,1956,A,6.3,chembl20,67061,9606,EGFR,1260,N1=CN=C2C(=C1N)C(C3=CC=CC=C3)=CN2C4CCCC4
SFTLZKDAWSMUNG-GPQMBLKYNA-N,90645484,1956,A,7.37469,pubchem,1158369,9606,EGFR,1260,O1C=2N=C(N=C(NC=3C=CC(OC)=CC3)C2C=C1C)C
SFUYILVZGXHCDG-ZQWNFEKENA-N,CHEMBL52076,1956,A,8.0,chembl20,66718,9606,EGFR,1260,BrC=1C=C(NC2=NC=NC3=C2C=NC(N)=C3)C=CC1
SLCFEJAMCRLYRG-HXTKINSTNA-N,CHEMBL574058,1956,A,6.41,chembl20,586303,9606,EGFR,1260,C=1C=2C=NC(NC3=CC(=C(F)C=C3)C)=NC2N(C(C1C=4C(Cl)=CC=CC4Cl)=O)C
SLSYLVMPULFUBI-HXTKINSTNA-N,CHEMBL489313,1956,A,8.43,chembl20,493905,9606,EGFR,1260,N1=CN=C(NC2=CC=CC(Br)=C2)C3=CC4=C(C=C13)N(C4)CCC(N5CCOCC5)=O
SLTFOBNOJWROLI-VEORKLDJNA-N,CHEMBL1914657,1956,A,5.34,chembl20,786919,9606,EGFR,1260,C1=NC(NC(C2=CC=C(C=C2)C(F)(F)F)C)=C3C=C(NC3=N1)C4=CC=C(C=C4)O
SJHLMHPRVRNIFW-LQFNOIFHNA-N,CHEMBL325589,1956,A,6.29,chembl20,66588,9606,EGFR,1260,N1(C=2N=C(NC3=CN=CC=C3)N=CC2C=C(C1=O)C4=C(Cl)C=CC=C4Cl)C
SJLCKPQILXEAQP-GPQMBLKYNA-N,11380375,1956,A,6.82391,pubchem,241284,9606,EGFR,1260,ClC1=CC(NC2=NC=NN3C2=CC(=C3)C)=CC=C1F
SJLWTBDKYQGYLP-PKRZOPRNNA-N,44564438,1956,A,8.82102,pubchem,345876,9606,EGFR,1260,O1CCN(CCCOC=2C(NC(=O)C=C)=CC=3C(=NC=NC3CC4=CC(=CC=C4)C)C2)CC1
SJMNSZVROFACMM-YUVRUIIDNA-N,CHEMBL2437484,1956,N,4.58,chembl20,987016,9606,EGFR,1260,C1=CC(=CC=C1NC2=NC3=C(C=N2)N=CC(N3C4=CC=CC(=C4)NC(/C=C/CN(C)C)=O)=O)OC
SJNOIJITAJHKOV-QDFVPFKQNA-N,CHEMBL495734,1956,A,7.24,chembl20,497284,9606,EGFR,1260,C1CC[C@H](C#CC2=CC3=C(S2)C(NC=4C=CC(=C(C4)Cl)OCC5=CC=CC(=C5)F)=NC=N3)N1C(=O)C
SJSZXGFLISXGGM-VJSLDGLSNA-N,CHEMBL77342,1956,A,6.18,chembl20,67058,9606,EGFR,1260,S1C(=CC=2C1=C(NC3=CC=4C=C(C)NC4C=C3)C=CN2)C5=CC=C(C=C5)CNCCOCCO
SJVLDEFAHRZRJJ-GIOXDHAXNA-N,CHEMBL53831,1956,A,8.82,chembl20,63759,9606,EGFR,1260,C=12C(=NC=NC1C=NC(=N2)N)NC3=CC(Br)=CC=C3
SEBXYMBDVHCYBM-JRAHAUBENA-N,11296411,1956,A,6.62342,pubchem,248903,9606,EGFR,1260,ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OCC)=C(NC(=O)/C=C/CN(C)C)C3)C=CC1OCC=4C=5C(N=CC4)=CC=CC5
SEFPCKRFUORUQG-HCXDKFGHNA-N,CHEMBL154080,1956,N,4.36,chembl20,63619,9606,EGFR,1260,C1(=C(C2=CC=CC=C2N1)CCC(NCC3=CC=C(C(=O)OC)C=C3)=O)SSC4=C(C=5C=CC=CC5N4)CCC(NCC6=CC=C(C(=O)OC)C=C6)=O
SEHAPCZLZSSPLF-MJGQVGIZNA-N,57413595,1956,A,8.1549,pubchem,670127,9606,EGFR,1260,ClC1=CC(NC2=NC=NC3=C2N(CCNC(=O)C(O)(C)C)C=C3)=CC=C1OC=4C5=C(SN=C5)C=CC4
SEPQCIYBSSKADJ-WQZGFBEZNA-N,CHEMBL409450,1956,N,4.29,chembl20,887867,9606,EGFR,1260,C=12/C(/C(=NC1C=CC=C2)C3C(NC4=C3C=CC(=C4)Br)=O)=N\O
SNGQUXXOIHSAPK-WRPLANPYNA-N,CHEMBL597773,1956,A,8.68,chembl20,612309,9606,EGFR,1260,C=1(C=C2C(=NC=NC2=CC1OC)NC=3C=CC(F)=C(Cl)C3)NC(CCCCCCC(NO)=O)=O
SNHKARUQVBJTQS-YPJDTSCHNA-N,CHEMBL1242386,1956,A,5.96,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(C(C)C)N=C(C3=CC4=C(C=C3)NN=C4)C2C1N
SNKBFOKVNBZMBE-QUUAJEASNA-N,CHEMBL263788,1956,A,6.1,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OC)NC3=CC(Br)=CC=C3
SNNBSQFVUWFITM-UHFFFAOYNA-N,CHEMBL1958033,1956,A,5.09,chembl20,806753,9606,EGFR,1260,C1(=CC=C(C=C1)C2=NN(C(C3=CC=C(C=C3)Cl)C2)C4=NC(=CS4)O)Cl
SNPLCMYCBIYMEV-YESIIZMGNA-N,59322608,1956,A,6.36251,pubchem,739693,9606,EGFR,1260,O1C(=C(C2=C(N[C@@H](C3=CC=CC=C3)CO)N=CN=C12)C=4OC=CC4)C5=CC=CC=C5
SFZSLQNVKFDVLY-UYBDAZJANA-N,CHEMBL209343,1956,A,8.4,chembl20,363124,9606,EGFR,1260,C=1(C=CC=2C(C1)=C(N=CN2)NC=3C=C(C=CC3)Cl)NC
SGHXFHRRWFLILP-UHFFFAOYNA-N,CHEMBL1974935,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C=1C=C(C=NC1)C=CC2=CC=NC=C2)CC(N)CC=3C=4C(NC3)=CC=CC4
SDHRCQGCPUPURT-QYUZYOLRNA-N,CHEMBL1909408,1956,A,7.42,chembl20,808850,9606,EGFR,1260,O=C(O[C@H]1CN[C@@H](C1)C#CC2=CC=3N=CN=C(NC=4C=CC=5N(CC6=CC=CC=C6)N=CC5C4)C3S2)N7CCOCC7
SDPIVLIBDDEFHL-XQMQJMAZNA-N,CHEMBL2003482,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC1=CC=C(CC(=O)NC2=NNC3=C2CCC3)C=C1
SDPZPDJPVLTMKD-AREMUKBSNA-N,76320712,1956,A,5.92082,pubchem,309841,9606,EGFR,1260,O(C=1C=C2C(=NC=NC2=CC1OC)C#C[C@](N(CC)CC)(CCC3=CC=CC=C3)C)C
RZBBKHCMKJSCKV-GPQMBLKYNA-N,CHEMBL94275,1956,A,6.0,chembl20,66586,9606,EGFR,1260,N(C1=CC=2N=CN=C(C2C=C1)NC=3C=C(Br)C=CC3)(=O)=O
RZEMPBRXCDBLDH-ZYMSVLFVNA-N,CHEMBL213818,1956,A,7.62,chembl20,396273,9606,EGFR,1260,C(NCC=S(O)(O)=C)C1=CC=C(C=2C=C3C(=CC2)N=CN=C3NC4=CC=C(C=C4)OCC5=CC(=CC=C5)F)O1
RZFRGRRGNMJWMD-MPIMZMORNA-N,CHEMBL202378,1956,A,5.31,chembl20,333595,9606,EGFR,1260,N1C(C2=C(C3=C(C4=C2C=C(C(=C4OC)OC)OC)N(C5=CC=CC=C35)C)C1=O)=O
RZNCBIIAICOMLS-LELJVTLKNA-N,CHEMBL1928890,1956,A,5.25,chembl20,792073,9606,EGFR,1260,C1=NC(=C2C=C(C=CC2=N1)NCC3=CC=C(C=C3)Br)NC=4C=C(C=CC4)Cl
RZPOCZHUFDCVQZ-WUXMKAEANA-N,CHEMBL257411,1956,A,8.8,chembl20,462992,9606,EGFR,1260,C1=C(C=2C(=NC=NC2C=C1)NC3=CC4=C(N(N=C4)CC=5SC=CN5)C=C3)O[C@H](C)C(N6CCOCC6)=O
SAERMKUGKADQHG-NVFKSHASNA-N,11495680,1956,A,7.52288,pubchem,264807,9606,EGFR,1260,ClC=1C(F)=C(NC2=NC=NC3=C2C=C(CN4[C@@H](CCC4)C(=O)N)C(OC)=C3)C=CC1
SAERMKUGKADQHG-OICWQKJCNA-N,CHEMBL208292,1956,A,8.0,chembl20,354894,9606,EGFR,1260,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C(=C(C=CC3)Cl)F)CN4[C@H](CCC4)C(=O)N
SAFPJGKFMZQYOO-LNNLXFCONA-N,CHEMBL142335,1956,A,5.12,chembl20,65247,9606,EGFR,1260,C(NCC1=CC=CC=C1)(C2=CC=C(C3=C(C=C(C=C3)C(C)(C)C)O)C=C2)=O
SAGXYHNKKZAQHQ-HCKMINDGNA-N,CHEMBL1828881,1956,N,4.41,chembl20,770250,9606,EGFR,1260,C(CC=1C=CC(=CC1)OC)(=O)NS(C=2C=CC(=CC2)C)(=O)=O
SAKSWJGBCYLXHW-YLHGWYNBNA-N,CHEMBL1985566,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(=CC4)CC#N)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5
SAMLUEXYGUANPP-PKRZOPRNNA-N,CHEMBL121405,1956,A,5.96,chembl20,66579,9606,EGFR,1260,N=1C(=C(C2=CC(NC3CCCCC3)=NC=C2)OC1C4(CCNCC4)O)C5=CC=C(C=C5)F
SAQZCYVBJOWEGO-LNNLXFCONA-N,CHEMBL270501,1956,A,8.13,chembl20,468986,9606,EGFR,1260,N=1C=CC=2C(C1)=C(N=CN2)NC=3C(=C(C=CC3)Br)NCCCCN(C)C
RWEHAHIEUDLKGT-FKCKLRASNA-N,CHEMBL1976220,1956,A,5.7,chembl20,809214,9606,EGFR,1260,BrC1=CC(NC(=O)NC2=CC=C(C=3C4=C(SC3)C=CN=C4N)C=C2)=CC=C1
RWIQZKLIGWLCEK-GPQMBLKYNA-N,CHEMBL1347487,1956,A,6.5,chembl20,688211,9606,EGFR,1260,O=C1NC=2C(N=C(C1=NNC3=CC=CC=C3)C)=CC=CC2
RWIQZKLIGWLCEK-UYBDAZJANA-N,2303746,1956,A,6.50004,pubchem,1729,9606,EGFR,1260,O=C1N=C2C(=NC(=C1NNC3=CC=CC=C3)C)C=CC=C2
RWLBBEHUWVDEBP-UXVJKGHBNA-N,CHEMBL279035,1956,N,4.05,chembl20,66899,9606,EGFR,1260,N1(C(C=2C3=C(NC4=C3C=CC=C4O)C=5N(C6C(C(O)C(C(O6)CO)O)O)C7=C(C5C2C1=O)C=CC=C7O)=O)NC=8C=CC(C(=O)O)=CC8
RWLVCMCVCFJFDU-QWOVJGMINA-N,CHEMBL249919,1956,A,7.85,chembl20,458089,9606,EGFR,1260,C1(=CC=C2C(=C1)C(NC3=CC(=C(C=C3)F)Cl)=NC=N2)C#CCO
RWPGVTRJOVHHSX-WDDCLPOJNA-N,CHEMBL3234865,1956,A,5.12,chembl20,1337213,9606,EGFR,1260,C=1(C(=NC=2C(C1)=CC=CC2)OC3=CC=C(C=C3)C)/C=N/NC(CN4C(=CN=C4C)N(=O)=O)=O
RWRYVPUMPZVZSS-PJQSKVNONA-N,CHEMBL328704,1956,A,7.92,chembl20,66587,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(C#CCN(CC)CC)=O)C2)N=CN1)NC=3C=C(Br)C=CC3
RUQMPILTACLXOK-YHSKDTNENA-N,CHEMBL1240566,1956,A,5.54,chembl20,654933,9606,EGFR,1260,N=1C(N)=C2C(=NC1)N(C)N=C2C=3C=C4C(=CC3)C=CN4
RUTCIZOQGCWURK-QJLSXHJRNA-N,CHEMBL489083,1956,A,5.34,chembl20,557465,9606,EGFR,1260,C1=CC=C2C=C3C=4C5=C(C=CC4)C=CN5C6=C(N3C2=C1)C(N(C6=O)CCCSC(N)=N)=O
RXAQHRQLIGQSEF-QWOVJGMINA-N,CHEMBL522134,1956,A,9.38,chembl20,493905,9606,EGFR,1260,C=1(NC(C=C)=O)C=CC=2C(C1)=C(CC3=CC(=CC=C3)C)N=CN2
RXNGGTYNZUEFOM-ZHLVXTBQNA-N,CHEMBL1242110,1956,A,5.43,chembl20,654933,9606,EGFR,1260,N=1C=NC2=C(C1N)C(C=3C(=C(C=CC3)O)F)=NN2C(C)C
RXOKOKWXZNENPQ-QWOVJGMINA-N,CHEMBL1203940,1956,A,7.8,chembl20,431034,9606,EGFR,1260,CCOC=1C=C2N=CN=C(NC3=CC=C(F)C=C3)C2=CC1OCC
RXPZOSHFGJWSLQ-NPVYFSBINA-N,CHEMBL3133821,1956,A,6.57,chembl20,1301095,9606,EGFR,1260,C1=CN=C2C(=C1NC3=CC(=CC=C3)O)C4=C(N2)C=CC=C4
RXRZLNAQLIRKLZ-MJHPXVFFNA-N,CHEMBL2029434,1956,A,9.42,chembl20,819567,9606,EGFR,1260,N1=C(N=C2C(=C1)CN(C(N2C=3C=CC=C(NC(C=C)=O)C3)=O)C(C)C)NC=4C=CC(=CC4OC)N5CCN(CC5)C
RXSWGOQRLDFWFT-LQFNOIFHNA-N,CHEMBL206280,1956,A,5.7,chembl20,339195,9606,EGFR,1260,N1=CN=C2C(NCC3=C(C=CC(=C3)Br)O2)=C1NC=4C=CC(=C(C4)Cl)F
SCPGISLJHLHVLE-WYUMXYHSNA-N,CHEMBL51320,1956,A,5.69,chembl20,66590,9606,EGFR,1260,C=1(C=2C(=CN=CC2)N=CN1)NCC3=CC=CC=C3
SCSLORCEUWUUBT-GSATWDFXNA-N,CHEMBL447850,1956,A,9.35,chembl20,493905,9606,EGFR,1260,C1(=CC=C2C(C(NC3=CC(=CC=C3)Br)=NC=N2)=C1)NC(=O)C/C=C/C(NC4=CC=C5C(=C4)N=CN=C5NC6=CC(=CC=C6)Br)=O
RVEDAUKOXMSMKQ-UHFFFAOYNA-N,CHEMBL399953,1956,A,7.89,chembl20,457867,9606,EGFR,1260,C1(=C(C=C2C(=C1)C(C#CC(C)(C)CC3=CC=CC=C3)=NC=N2)OC)OC
RVFNMWDKGFLUFT-LELJVTLKNA-N,CHEMBL373025,1956,A,6.31,chembl20,321412,9606,EGFR,1260,C=12N(C=C(C1CC)CO)N=CN=C2NC3=CC=4C=NN(C4C=C3)CC=5C=CC=CC5
RVMXVPBXSVVAGZ-LELJVTLKNA-N,CHEMBL2441565,1956,A,5.66,chembl20,990874,9606,EGFR,1260,C(CC=CN(C)C)(=O)N1CCOC2=C1C=C3C(=NC=NC3=C2)NC=4C=C(C(=CC4)F)Cl
RVPAGQILSYDDNT-VEWCPZSHNA-N,CHEMBL200958,1956,A,8.5,chembl20,329287,9606,EGFR,1260,C1=CC(C(=O)NC2=CC(=CC=C2)Br)=C(O)C=C1NC(C=C)=O
RVPSPMYVDLPRIK-HXTKINSTNA-N,CHEMBL1682558,1956,A,7.77,chembl20,726535,9606,EGFR,1260,C1(=CC=C2C(=C1)C=NN2)C3=C(N=CN3CCN4CCOCC4)C5=CC=C(C=C5)F
RVSKJUNTDGBSSS-GWZBNUJDNA-N,CHEMBL1977223,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C(NC=1NN=C2C1C=C(C=3N=NN(C3)CC4=CC=CC=C4)C=C2)CCC
RVSMZHTVMMGSFY-PUXXYCQMNA-N,CHEMBL438536,1956,A,9.0,chembl20,468599,9606,EGFR,1260,N1=CN=C(NC=2C=CC(=C(C2)C)OCC3=CC=CC(=C3)F)C4=C1NN=C4OCCN5CCC(CC5)O
SBFPHSVZEXSHTL-HRNBZBKQNA-N,CHEMBL2003638,1956,A,5.7,chembl20,809214,9606,EGFR,1260,FC=1C=C(C(=O)NC=2NN=C3C2C=C(C=4N=NN(C4)CC5=CC=CC=C5)C=C3)C=CC1
SBGGEGBXNPOMAC-QRSULLFQNA-N,CHEMBL514771,1956,N,4.98,chembl20,493905,9606,EGFR,1260,N=1C2=CC(=C(NC(/C=C/C(N3CCOCC3)C)=O)C=C2C(NC=4C=CC(=C(C4)Cl)F)=CC1)OC
SBGSTANUSUBCFW-LQFNOIFHNA-N,CHEMBL424853,1956,A,6.0,chembl20,339195,9606,EGFR,1260,N1=CN=C2C(NCC3=C(C=CC(=C3)F)O2)=C1NC=4C=CC(=C(C4)Cl)F
SBLCJXLAHDIZPM-UHFFFAOYNA-N,90656359,1956,A,6.92082,pubchem,1140573,9606,EGFR,1260,S1C(N2N=C(CC2C3=CC=4C(C=C3)=CC=CC4)C5=CC(=C(C=C5)C)C)=NC(O)=C1
RYCIKEDAOOTILW-HXTKINSTNA-N,CHEMBL324926,1956,A,6.48,chembl20,66588,9606,EGFR,1260,N1(C=2N=C(NC=3C=C(OC)C=C(C3)OC)N=CC2C=C(C1=O)C=4C(Cl)=CC=CC4Cl)C
RYDMJPXBIQALRT-UHFFFAOYNA-N,CHEMBL1980489,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC1=CC=C(CNC2C(=NC=3C=CN=CC3)C(=O)C2=O)C=C1
